,Workday,Time per Task,Defect Rate
0,0.3031144480766397,0.06081023104526759,0.023021989412127422
1,0.2631328149204392,0.05232461574784219,0.023016849726500175
2,0.2303969816179805,0.0653874597968372,0.015868277263599885
3,0.26563218769055874,0.0448664286707239,0.03280646319367882
4,0.298651429263672,0.03864772708320485,0.035234103808770116
5,0.3101309046173597,0.06574440626969064,0.023160010194016898
6,0.3885474310743251,0.05937203934069288,0.0359739716238946
7,0.24387673437584395,0.05544950281813982,0.022242550944756623
8,0.2818776736506143,0.049115368385361576,0.02558824077597011
9,0.24428679547024834,0.037468215712172945,0.029528852012544245
10,0.3384305073929692,0.036168114381875394,0.038245991007160106
11,0.3004568949772227,0.02769860915974036,0.0446264474430632
12,0.23044023816768439,0.0405164123068293,0.028588699308924635
13,0.29633376708257797,0.06995914649386464,0.026938925451739548
14,0.2613719217145419,0.050823371168507096,0.021370010899322417
15,0.2890155021138034,0.048858289801521605,0.030804847018414395
16,0.32990346286934236,0.044407255700021415,0.03318857220617657
17,0.2195412645683505,0.05081484458048129,0.019390353855142452
18,0.3107858197930817,0.05104099739359425,0.02986074799954301
19,0.42608542547256345,0.05663250093530067,0.045768415328578844
20,0.22415354084196043,0.0643871888073486,0.013997830756638907
21,0.30019577672273534,0.04742960396416332,0.03293146210640979
22,0.26605113227808236,0.06363396284580239,0.022052660203274163
23,0.2636784619977536,0.059605507275918304,0.024405381902081295
24,0.2644780445601189,0.049223909347447255,0.02944763379555855
25,0.32169283359990747,0.051389730130607165,0.029640985579163545
26,0.3028078259668738,0.047904008293005965,0.031896133646955
27,0.2583140131681314,0.048064950285298655,0.029018978425558978
28,0.2921497051275709,0.054485757007333005,0.026964462461405107
29,0.35297785900986633,0.05861507493627737,0.03327940197602573
30,0.21251944044170584,0.050643957568017865,0.021661555559135695
31,0.32228091355497196,0.0697981747582194,0.02585274288493902
32,0.20123696095708346,0.03513512227723262,0.02413584631158272
33,0.17385274535816522,0.05210311012965157,0.020735610416719973
34,0.32913227914953536,0.04583854687630727,0.033385444371924144
35,0.28038384754346635,0.0660372040039868,0.027926184096147402
36,0.37094276604939724,0.049813768224537834,0.038515124613709595
37,0.4033137429409802,0.04221877735227741,0.04600998418834953
38,0.2166913763604994,0.056326236331611455,0.02153844081470943
39,0.3320165835527337,0.0333204035956358,0.04578319252133219
40,0.24630849483273493,0.05105801810459438,0.023034777755673624
41,0.3461303983967941,0.05246616394193268,0.03454967680669622
42,0.3098409959344289,0.044042819228743105,0.03493323925373072
43,0.3414703544704457,0.06167511724214635,0.02656877385993432
44,0.25650293983333855,0.04250989074545486,0.026460861250417515
45,0.2764150493557729,0.04124724053142487,0.030999833692479432
46,0.3295392200388279,0.06298911195062915,0.028771756476882307
47,0.320076405738275,0.03838168526786812,0.0393079253293525
48,0.38090489649785914,0.038822779683949066,0.045203923441846254
49,0.2961002389206143,0.05468296130907233,0.03041885294250358
50,0.38064477190194274,0.05084629869748011,0.031989440560630515
51,0.24562525948631664,0.04816772810873949,0.019120390137405224
52,0.34255009069137504,0.04184706605502836,0.03947782830335074
53,0.24030222145601857,0.05133356740210316,0.024414737822820592
54,0.23522069422242786,0.055893820246860015,0.02644256192754369
55,0.24652627006884179,0.06059798585789533,0.026020650823356008
56,0.32194109097535023,0.044112068949787246,0.03835570018430322
57,0.3009929071402671,0.06238096649933081,0.02679740474855711
58,0.35169972728829957,0.0430308972648192,0.039185048328528406
59,0.36341644157822617,0.05705393424188282,0.033692568698446675
60,0.381301715531585,0.041398047561825364,0.04153982062762707
61,0.271528043370005,0.0530487021048052,0.02402484613882612
62,0.26380904736632327,0.06357460548962425,0.022332719415079375
63,0.29075146215443426,0.053026188169361346,0.03012142784046305
64,0.18396479559030932,0.05966969200551951,0.01804114270128822
65,0.13111656464556992,0.05051902084767439,0.01243021670434669
66,0.31305743743215353,0.05410035901845074,0.032132166015149684
67,0.23566679373098304,0.04569262781688292,0.027726285302895885
68,0.23352507090155383,0.051867835974923046,0.022838579264340277
69,0.4047224557519939,0.06652794468997147,0.04406602509433221
70,0.26059801805831245,0.04021042877253342,0.029577012106298817
71,0.35427333315916637,0.05589527878621533,0.03454934167411823
72,0.31652939391814205,0.06265569454462706,0.026742037930527682
73,0.19451413508219267,0.06143310869946709,0.02093744636868213
74,0.34224507925998715,0.035322705469609826,0.03994062376439269
75,0.3057829703147936,0.036089808995798243,0.03380019451997414
76,0.3393761975001081,0.04773971118598562,0.03546999168995121
77,0.28578542300074017,0.04822685200080458,0.028356986742720657
78,0.4329880564126758,0.05232756271012628,0.04747426853774317
79,0.2355645311354947,0.034096758926034546,0.0345018526502665
80,0.2954391483320642,0.06436652812407992,0.02642548051225337
81,0.3664578582122328,0.046234949648197854,0.037321500895452435
82,0.3272970956202074,0.04862993495498275,0.028830416565077448
83,0.3383187651843629,0.04042118986054384,0.03477088499328966
84,0.28191515800613426,0.053398223720003996,0.027670298802238005
85,0.3327391030897513,0.05490562918188823,0.030611219066763302
86,0.1903004830017726,0.04198221649336473,0.025235333621880587
87,0.2634815694466827,0.05499162866555371,0.025568283520634855
88,0.2698967361855866,0.049559876990866156,0.026552913347587765
89,0.23866282801166622,0.05850879951436655,0.02477783603988431
90,0.3119263558511697,0.044339516574339266,0.028878978338635695
91,0.32149578481441676,0.052488635259606176,0.03181583230902361
92,0.3256815769905992,0.04220870143620592,0.028765484787167457
93,0.2988607647468828,0.05006055896191989,0.02608757107171831
